question_id,bias1,bias2,redundancy,unique1,unique2,synergy
tensor([1190518]),0.4786452539368952,0.5213547460631047,0.7582500550683546,0.3816756590431287,0.4157325590553818,0.1400842610027695
tensor([583093]),0.6331914812575768,0.36680851874242315,0.6688486297136689,0.4117873241387185,0.23854884797918613,0.17499033645773454
tensor([1835831]),0.4568611321526266,0.5431388678473735,0.5614635199085536,0.3463146538524637,0.4117158054704978,0.1746811590577937
tensor([180365]),0.49990768763220966,0.5000923123677903,0.5188603722707681,0.42395883704313525,0.42411541252721496,0.1560204456901999
tensor([1835510]),0.407854754078434,0.5921452459215659,0.7347745122284903,0.23849552284403103,0.34626049742824033,0.0013578106485607755
tensor([759388]),0.47351510773792815,0.5264848922620717,0.7060822296092253,0.4677970156944279,0.5201271456468719,0.0017361432191094206
tensor([1792916]),0.5430179239128641,0.45698207608713587,0.6353041786468743,0.36585187619422577,0.3078862456673512,0.05988006023176884
tensor([1061660]),0.36681028641882274,0.6331897135811771,0.5332074159288973,0.27274812807193816,0.47081915499087984,0.000259560474423548
tensor([698440]),0.14341220603847132,0.8565877939615287,0.9383796333696446,0.03484216280946453,0.20810900412341066,0.2049635608173701
tensor([1430425]),0.47864679812182137,0.5213532018781787,0.6357658959698698,0.4240788150367642,0.4619164881822726,0.0011938683424106422
tensor([855409]),0.49997673956335337,0.5000232604366466,0.6916672993066431,0.2810919295523554,0.2811180840531625,0.0670110302371616
tensor([1739497]),0.21506778247313818,0.7849322175268617,0.7311881738833996,0.07473288731493734,0.2727523866557069,0.0003187600235394772
tensor([1970110]),0.4205310594785785,0.5794689405214215,0.789620941398574,0.15381304306962218,0.2119460123027368,0.05950965717818768
tensor([1563453]),0.21555460975122356,0.7844453902487764,0.8420779661623019,0.06555640613526985,0.2385725856359104,0.00139459007585363
tensor([1866772]),0.5868373686647635,0.4131626313352365,0.923014445354696,0.39016893859907503,0.27469829623095976,0.2321942951758902
tensor([531943]),0.5673157209707287,0.43268427902927137,0.5187082999988668,0.454017238598833,0.3462730086412194,0.06729581388097117
tensor([889467]),0.6667862746967351,0.33321372530326493,0.7346741615393142,0.34630436068339604,0.17305900029895277,0.06685082062765968
tensor([1827322]),0.6381046878154484,0.36189531218455157,0.8056819252380758,0.3057790281406792,0.1734198149010696,0.1293982968448839
tensor([1071929]),0.7259067958764783,0.27409320412352167,0.9077803942016354,0.1733130266528831,0.0654408018515333,0.0010673253032837948
tensor([214063]),0.49980009422105,0.50019990577895,0.8619116365144734,0.2768553142961501,0.2770767827508413,0.2798988006081693
tensor([1299471]),0.6185951049476842,0.38140489505231573,0.7999850936915986,0.28118634307144347,0.17337002315654976,0.000940865259161594
tensor([429032]),0.512588500862407,0.48741149913759296,0.7359517219383758,0.5770144001199912,0.548672967328148,0.0020408979544845884
tensor([670001]),0.7039112314825267,0.2960887685174733,0.9079536173214826,0.41184820153243046,0.17323722275469974,0.0011360966806950312
tensor([454754]),0.42070836631830916,0.5792916336816909,0.8973274852244888,0.1386725019555117,0.1909441946865315,0.33016891619111366
tensor([1398231]),0.5869314844791559,0.4130685155208441,0.5396476675646427,0.5196644370513777,0.36572755638126103,0.002021382383442738
tensor([1386054]),0.13700540397906266,0.8629945960209373,0.5332211028141642,0.07473615115673901,0.47076168313423744,0.00027327077244221343
tensor([1527009]),0.5628567351037144,0.43714326489628563,0.5971380594522429,0.5192399986002567,0.4032682814233969,0.003308728055421817
tensor([683564]),0.7038544940534898,0.2961455059465102,0.7346239981594547,0.411867365176231,0.17329244932504706,0.17439132562857562
tensor([1578263]),0.40789599521751807,0.592104004782482,0.8000862294366369,0.2386275896738608,0.3463930834185736,0.001187458590819368
tensor([707081]),0.4632650928607397,0.5367349071392602,0.7667741898940628,0.29948366457847875,0.346979168891483,0.0010420417606842314
tensor([159226]),0.784887612996971,0.21511238700302898,0.5331936507720814,0.27273230459911263,0.07474713077855481,0.19831912172783372
tensor([528827]),0.00030785509108655193,0.9996921449089136,0.8054082394235154,8.398402867280762e-05,0.2727197834074679,0.0007802010179269736
tensor([1202702]),0.4999124644439319,0.5000875355560681,0.62604855201483,0.34631145116652756,0.346432730660866,0.17538240444708464
tensor([877138]),0.500024708646815,0.4999752913531849,0.48157079181319884,0.5194495225363407,0.519398185494116,0.0025365676876627496
tensor([1153210]),0.371930278091634,0.6280697219083661,1.053385791752257,0.23097728773457044,0.3900457946552522,0.001826064992650922
tensor([1429927]),0.49994930458408526,0.5000506954159147,0.5773922811140613,0.2121327218455682,0.21217574283375432,0.1550502255152313
tensor([1672242]),0.2152219817015121,0.7847780182984879,0.8420542210495445,0.06549070665361148,0.2388030561667657,0.17454035927940037
tensor([782498]),0.5579070415069638,0.4420929584930363,0.5614468001256554,0.5197338716308684,0.4118440310731632,0.001150435459620569
tensor([1853553]),0.13707146624922825,0.8629285337507717,0.5327684384669129,0.07475739603471358,0.47063252413136236,0.19887590083315043
tensor([1150863]),0.5000000000006154,0.4999999999993847,0.9720544239969984,0.0001627268928129972,0.0001627268928125967,0.3485084653666979
tensor([1065376]),0.43556537111955385,0.5644346288804463,0.5369853291580173,0.4254620589287171,0.5513420837769628,0.0019184802220155728
tensor([1972345]),0.3668372707373975,0.6331627292626024,0.5325746440488737,0.2726938548369679,0.47067078280961755,0.0010949777706799058
tensor([324102]),0.499999999999986,0.500000000000014,1.0014277926168216,0.13869714037060524,0.138697140370613,0.3306158390760603
tensor([1665750]),0.000797065983176246,0.9992029340168238,0.9736761668466101,8.608463774548356e-05,0.10791581177043265,0.23921027989453436
tensor([567620]),0.2857039713977293,0.7142960286022708,0.6330211573520308,0.251955731891582,0.6299211655801501,0.0008098972619501321
tensor([1041032]),0.13710138631928426,0.8628986136807157,0.5330309945546308,0.07480172339266014,0.47079249268959367,0.1984090488292547
tensor([277523]),0.13708803384248205,0.862911966157518,0.5330558915290589,0.07479706165407565,0.4708162902743614,0.1983650160086432
tensor([1021128]),0.4169844746974762,0.5830155253025239,0.7769108543058065,0.3196778668675531,0.44696426555111934,0.04754257687146013
tensor([592424]),0.3835510161010269,0.6164489838989732,0.8652883929179949,0.10775109466297689,0.17317918615941932,0.24007568737950002
tensor([786497]),0.21527652273022413,0.7847234772697759,0.8421322112873888,0.0654685260872301,0.23864510997921926,0.17464249579548463
tensor([1973404]),0.499977278692364,0.5000227213076359,0.8948773441352138,0.38995403087948033,0.389989473552086,0.001414090567950943
tensor([890533]),0.36680574391286386,0.6331942560871362,0.6688319738085999,0.2386479974861241,0.4119633995448228,0.17473176744976104
tensor([506598]),0.4999608246076759,0.500039175392324,0.8429101104819727,0.2386311595824729,0.23866855638973172,0.1739653118351312
tensor([895453]),0.39926720746475547,0.6007327925352446,0.7587267740315746,0.28277461255313563,0.42545939030595725,0.0011791621255405893
tensor([1167403]),0.5921479493593167,0.4078520506406834,0.8108564360117341,0.2772679733099311,0.19097306950702933,0.27801561922895
tensor([1783659]),0.579361835816635,0.4206381641833649,0.799768213849744,0.23859975238341463,0.17323226283225482,0.17469413205447704
tensor([488452]),0.4999512043048132,0.5000487956951867,0.2864055361272877,0.3959018669354874,0.3959791477047165,0.2734974435221549
tensor([1312330]),0.389072803127397,0.6109271968726031,0.7923006394885426,0.2431003426990618,0.38171933306599465,0.278622218916035
tensor([1700893]),0.38349274963101937,0.6165072503689807,0.7999228820159809,0.10780524790514752,0.17330892702742476,0.001158473090213663
tensor([950837]),0.4478856084618541,0.5521143915381459,0.6269471140186811,0.2808550385202529,0.34621364422839807,0.0668725463819897
tensor([1228638]),0.13690144278386923,0.8630985572161307,0.5328070137410645,0.07464595343219928,0.4706072733730527,0.0009319673312666588
tensor([1760016]),0.3332776309539695,0.6667223690460305,0.820580075723573,0.29942139217598224,0.5989929157957901,0.0011990755244792872
tensor([1112593]),0.4998855327386059,0.5001144672613942,0.49582229403753586,0.4112239847804837,0.41141231462911737,0.0024297497021845693
tensor([1223217]),0.4999783668983527,0.5000216331016473,0.334854311805302,0.2727264971305646,0.27275009783181475,0.3967033526984576
tensor([1873291]),0.5000167886437507,0.4999832113562494,0.5977101699798608,0.30778815358306494,0.3077674848944188,0.15565655228287478
tensor([521067]),0.0009382855061926906,0.9990617144938073,0.8052412332791463,0.0001860558809318415,0.1981074056548922,0.07545751306261383
tensor([415276]),0.3668058524514497,0.6331941475485503,0.7345999354278248,0.23854644425345803,0.41178790199319015,0.0013600794454176057
tensor([762540]),0.6667224673002075,0.3332775326997925,0.6359750876295545,0.4619405990306168,0.23091230706864196,0.0008333551259445127
tensor([858903]),0.3998811557077205,0.6001188442922796,0.6270917625840202,0.3462679608170765,0.5196592174822912,0.0011561974059204339
tensor([991504]),0.4999697878875827,0.5000302121124174,0.6696828016824528,0.41178658410454744,0.4118363508819501,0.0008694016203585342
tensor([168203]),0.3669231630028775,0.6330768369971225,0.4439843512140085,0.21221248855194239,0.36614426280495727,0.2506872340187176
tensor([505629]),0.3667293121722805,0.6332706878277196,0.6691406750213917,0.23847206751479683,0.4117951993754169,0.0014804012377160891
tensor([1617838]),0.3433291923916671,0.6566708076083329,0.9147660325593194,0.17211975642045335,0.32920596896121057,0.002391904004672707
tensor([1123453]),0.35192886931601225,0.6480711306839878,0.8106645658488958,0.32928068140756506,0.6063648711938319,0.001757230095797091
tensor([1522741]),0.4207044439428585,0.5792955560571414,1.0387501623315603,0.23096992676420125,0.3180376487192951,0.0731896954718616
tensor([154919]),0.5000311221804666,0.4999688778195335,0.8105220597731941,0.32955732221898354,0.3295162986026476,0.13984223183927424
tensor([368011]),0.7923046898471868,0.20769531015281315,0.8002267598897959,0.4119751372072089,0.10799545300432606,0.17397778818797738
tensor([1111990]),0.3877199871533071,0.6122800128466929,0.7062423351453258,0.3296246079111919,0.5205368973837521,0.1393386937293648
tensor([1371764]),0.45682387387801515,0.543176126121985,0.539013811024579,0.3079291643683296,0.36613622926859624,0.3098758628698137
tensor([245901]),0.0007112639147396245,0.9992887360852603,0.6818721703345965,0.00022866736808307465,0.3212657362483072,0.0756256339265966
tensor([1848047]),0.3335423973340376,0.6664576026659624,0.9625664641340603,0.12619768723328112,0.2521580727599412,0.048758967856621815
tensor([638160]),0.20016841110316946,0.7998315888968306,0.7580392478135374,0.12609475412257773,0.5038485692402022,0.1277253809093961
tensor([1673534]),0.000711263915443368,0.9992887360845567,0.6818721703341661,0.00022866736830945772,0.3212657362482685,0.07562563392683952
tensor([399796]),0.3539378208532003,0.6460621791467995,0.3350446421468438,0.14939223428527765,0.272693865259421,0.04906967977397847
tensor([1755426]),0.2896834771061839,0.7103165228938161,0.8110888672102243,0.19093651540877057,0.46818466511607687,0.1392278646990286
tensor([189465]),0.27610761011343693,0.723892389886563,0.758656818797574,0.1260650215136203,0.3305142863215652,0.30047182545295437
tensor([337782]),0.49991220740839093,0.5000877925916091,0.8633088249590031,0.41556176483640467,0.4157077234418076,0.001164220932419191
tensor([1987230]),0.3669070660851554,0.6330929339148446,0.810941162650539,0.1910048246988535,0.32957611351214083,0.13928637546057798
tensor([155784]),0.3332195276071604,0.6667804723928397,0.7999533995907067,0.17310170442813275,0.3463807690966663,0.06685848800438476
tensor([1181294]),0.28968846258048525,0.7103115374195147,0.3349783395782342,0.2727560462508796,0.6687935198630928,0.0005063537739320445
tensor([704048]),0.5001416729344952,0.49985832706550476,0.9068358300251167,0.17336025451834497,0.17326204052294503,0.24071701322290173
tensor([622309]),0.6186008867769354,0.3813991132230646,1.0014400562064107,0.22497179514697763,0.1387066281400252,0.19199461856423206
tensor([818742]),0.6666368911762838,0.3333631088237162,0.8002891769572682,0.34658462344997415,0.1733155321481117,0.0006990105939683744
tensor([389929]),0.2961992575022892,0.7038007424977107,0.6935484455989336,0.15403758962616115,0.3660095938984993,0.15532673161662536
tensor([1862357]),0.45690184167319037,0.5430981583268096,0.6270225353135177,0.34651686677199683,0.4118886268522794,0.17415312732208355
tensor([1655415]),0.35182680745973327,0.6481731925402667,1.009565964692515,0.27402090028008325,0.5048307803481619,0.0033418239072942058
tensor([1890730]),0.5000181064422724,0.4999818935577275,0.5331406697781833,0.2727523535191571,0.27273259993551663,0.0003665846447258314
tensor([198425]),0.5578793312053765,0.44212066879462353,0.561494258996716,0.519692559502521,0.4118575633164269,0.0011307564736444675
tensor([168435]),0.7846823375142817,0.21531766248571824,0.9435691715599528,0.21205652764774996,0.05818853523910314,0.309140833084512
tensor([458652]),0.44196758889031595,0.5580324111096839,0.3882547156588323,0.41126385014497563,0.5192655834217917,0.0021041939237229634
tensor([1371190]),0.26833668585017373,0.7316633141498263,0.7667261974454807,0.17348286926459738,0.47302906299300623,0.0010409354216243116
tensor([687746]),0.5920689501832411,0.4079310498167589,0.7348868301029963,0.34637729966439545,0.23865135207826754,0.1742596564436487
tensor([539939]),0.4772277904231994,0.5227722095768006,0.9158897517213547,0.31660549648907554,0.3468208647635118,0.1876930781006274
tensor([1217574]),0.12081202421795052,0.8791879757820494,0.9938192202126683,0.047701185826160446,0.3471368788031126,0.12705066724377168
tensor([915460]),0.5868481794245425,0.4131518205754576,0.8680677497718055,0.4256189821913962,0.29964352541108796,0.000836441743727212
tensor([1510402]),0.456898138506798,0.543101861493202,0.8106020385246271,0.2771405369289412,0.32942909768299267,0.27857086103307394
tensor([417107]),0.437005952112487,0.562994047887513,0.609439592733168,0.32987075080620626,0.42497194461158116,0.1760235370755614
tensor([630982]),0.5578823132330042,0.44211768676699587,0.8109895437652623,0.4156762807062514,0.329420437448068,0.13965627225005273
tensor([278287]),0.31466397467852514,0.6853360253214749,0.40936485612289264,0.2726610551664533,0.5938539484815368,0.001154399695255659
tensor([1782533]),0.6331055761594115,0.3668944238405884,0.6690125343071232,0.41180277840764223,0.23864604705642722,0.17471377851811676
tensor([905609]),0.28979740732945425,0.7102025926705458,0.8967269674227136,0.19102917382422133,0.46815261660170565,0.13983377632099314
tensor([482850]),0.44204408398725475,0.5579559160127453,0.7353336005391569,0.29948745297087176,0.37801839728162645,0.12746637443486208
tensor([1244792]),0.4999916087386374,0.5000083912613625,0.949746910580787,0.32952898765871985,0.3295400484997966,0.000621965694797666
tensor([159859]),0.4999994744557309,0.5000005255442691,0.669457486702254,0.4118635339880493,0.4118643997990391,0.0009897177999658169
tensor([1827324]),5.461740964625293e-05,0.9999453825903538,0.8057229131783026,2.5707910542449683e-05,0.4706650610027979,0.0006205773744962784
tensor([1340928]),0.38149000357061247,0.6185099964293875,0.915001585349446,0.13876599294508876,0.22498139662288888,0.1920595014046873
tensor([1662548]),0.6160209647382028,0.38397903526179716,0.8099446225721443,0.15401375573151183,0.09600006611457543,0.0008985027397894196
tensor([661464]),0.5000000000000421,0.49999999999995787,0.6686329840701908,0.23860901182116334,0.23860901182112315,0.0017505402968578387
tensor([1121866]),0.4078299422225541,0.5921700577774458,0.5489501097910665,0.31822066873197424,0.4620571769744114,0.0004333933573064108
tensor([212278]),0.4999699018150469,0.500030098184953,0.5330707657321985,0.27275003428904027,0.2727828733897469,0.0003885344665974788
tensor([1026814]),0.500009821212987,0.499990178787013,0.4960373322032652,0.41192516688923464,0.4119089847878955,0.0010168592689261402
tensor([289267]),0.7846920180654287,0.21530798193457132,0.8421722348869338,0.23851378096627437,0.06544468359706311,0.3480444388390369
tensor([167062]),0.4999657957924792,0.5000342042075209,0.7187388081784916,0.3469605943137114,0.3470080676099622,0.12759835512435158
tensor([1564318]),0.33332660046993146,0.6666733995300687,0.7522326767988539,0.15395316955353402,0.3079156682064508,0.15482084618138048
tensor([1224279]),0.45691244437785394,0.5430875556221462,0.5611713295485266,0.3464126244258421,0.4117471251899256,0.00155726398502809
tensor([465549]),0.4568631482630988,0.5431368517369011,0.5605731970033176,0.346516662429135,0.41195261605507,0.17513266280178486
tensor([1251985]),0.6461716699023907,0.3538283300976094,0.9072941213140595,0.23853892699667537,0.13061827705207002,0.044437017786516764
tensor([1173180]),0.45679191065826613,0.5432080893417337,0.6269614609924259,0.3461863814440263,0.4116781370960453,0.0014683815873930417
tensor([1295427]),0.35087047179835895,0.6491295282016409,0.6925227287976683,0.2809090339674732,0.5196970487493084,0.00104632677485883
tensor([1307447]),0.34753572342199074,0.6524642765780092,0.6637096782160632,0.2520213391020695,0.4731453764820313,0.1268315582855497
tensor([1606878]),0.3727465999491642,0.6272534000508357,0.7351368716762847,0.2994244670656477,0.5038678154299772,0.001876671054606982
tensor([669396]),0.31462009791818407,0.6853799020818159,0.484377544231291,0.2726321873415057,0.5939119055040911,0.0008623572127581802
tensor([670606]),0.44787931697204963,0.5521206830279503,0.6561443544914156,0.24962785821407282,0.30772732376154643,0.059528800122590875
tensor([1366192]),0.1843046886517423,0.8156953113482577,0.7350932327451667,0.1260027817297349,0.5576628518007648,0.1754078328423505
tensor([289047]),0.16773871640883187,0.832261283591168,0.9081437435810424,0.1015192019281545,0.5037030395531763,0.002341967023339331
tensor([1749700]),0.36681951310218247,0.6331804868978176,0.5329575521287913,0.27267119351084357,0.4706676523560811,0.0007378614704227626
tensor([1369602]),0.4489305816841068,0.5510694183158931,1.1372917788111323,0.3458008742217077,0.4244760646414881,0.17298844235409216
tensor([783425]),0.6665638018452446,0.3334361981547554,0.7342998787913952,0.3464232137771366,0.17329179747630272,0.24016024824447357
tensor([1295242]),0.35567021162127394,0.644329788378726,0.822595902612357,0.23087215224859434,0.41824645455346326,0.20452042972031648
tensor([1506264]),0.4999952173977896,0.5000047826022105,0.6931851249866527,0.21217460961937945,0.2121786686452327,0.1554899333383606
tensor([1096595]),0.43536610346828963,0.5646338965317103,0.6629021485756099,0.42486548758603687,0.5510154645629683,0.0029516114629069
tensor([1173144]),0.46332615710848873,0.5366738428915112,0.7655820977923955,0.29956297862979553,0.3469858380813064,0.12817491072301923
tensor([626224]),0.13707146625147368,0.8629285337485263,0.5327684384660989,0.07475739603637148,0.47063252413286544,0.0008338492422472754
tensor([283014]),0.28378014631508963,0.7162198536849105,0.8228284395046743,0.27449511539612576,0.6927857848376263,0.0016501294896276164
tensor([1161754]),0.3814102233852729,0.6185897766147271,0.7989426633518668,0.17334440232990364,0.28113843976949054,0.002056819727492165
tensor([1464321]),0.0009026930443652886,0.9990973069556347,0.805417571039756,0.00017894841500387424,0.1980594407261226,0.07533624769670033
tensor([1542378]),0.9998140492406739,0.0001859507593261876,0.6078180574998437,0.27275141899818134,5.0727766336676195e-05,0.1983720036132215
tensor([936434]),0.3333955113612079,0.6666044886387921,0.40966574244024434,0.1980811232546544,0.39605142053970116,0.2732359732315395
tensor([1360335]),0.7500107479639656,0.24998925203603437,0.7995345460364953,0.5196125356832293,0.17319425021124984,0.001833806358334078
tensor([219096]),0.6178626877755348,0.38213731222446523,0.6560597786166686,0.40351056112255934,0.2495642548617196,0.05978776613927139
tensor([1539846]),0.3669488214495411,0.6330511785504589,0.8107957782542057,0.19104767182893034,0.32959079506747085,0.2780036672834929
tensor([1550018]),0.7228271317548188,0.27717286824518117,0.8659365560898593,0.2810546482100998,0.10777227300379957,0.2394116609855499
tensor([531585]),0.6036985074316231,0.3963014925683768,1.0154073145432712,0.3585971340435601,0.23540323141895675,0.237481443255247
tensor([1229263]),0.666846181016534,0.33315381898346585,0.7344180323203289,0.3463878159760891,0.1730540370882244,0.06702845776467958
tensor([646723]),0.5158145188007207,0.48418548119927923,0.5379001089564097,0.5038529874705857,0.472957414536039,0.12702420122448688
tensor([1525973]),0.4056443463781509,0.5943556536218491,0.799923525151599,0.2809063959109393,0.4115878996932004,0.0017573175335690028
tensor([1105118]),0.3813668477760993,0.6186331522239007,1.0015905198822175,0.13858987563757874,0.2248131743279624,0.19211952820988687
tensor([1877722]),0.5601340358975659,0.439865964102434,0.6352758044959326,0.2699413299745021,0.2119814111457454,0.0017970841823466976
tensor([731459]),0.3631190642660451,0.6368809357339549,0.8138490572198958,0.12607177304258185,0.2211195078597431,0.25323872700248806
tensor([773105]),0.5579070415070262,0.4420929584929738,0.5614468001249504,0.5197338716307687,0.41184403107297995,0.0011504354606093337
tensor([1839198]),0.4153137057831462,0.5846862942168538,0.694837729701109,0.42553739166418725,0.5990793877453979,0.0007389501091314976
tensor([1631770]),0.13708803384258605,0.862911966157414,0.5330558915290384,0.07479706165412682,0.4708162902742695,0.19836501600870404
tensor([1816371]),0.5123333671720829,0.4876666328279171,0.5980708610368395,0.42402679864788545,0.4036116606396258,0.001351723056373988
tensor([1196582]),0.456863148263099,0.5431368517369011,0.5605731970033176,0.346516662429135,0.41195261605507,0.001845867661798506
tensor([923435]),0.4999335124580265,0.5000664875419736,0.7717563561250553,0.24976266359117033,0.2498290968474539,0.15571292681704496
tensor([857880]),0.5920319176247316,0.4079680823752685,0.949129657711903,0.2771122218780257,0.1909575115745506,0.13991370689316618
tensor([1597664]),0.21510953360672735,0.7848904663932726,0.7312591084486451,0.07476164453400927,0.27278987157262585,0.00018158332230289176
tensor([1944443]),0.5001018329322039,0.4998981670677961,0.5616654143610764,0.4118147322460383,0.4116470211962167,0.17445398845654547
tensor([1531002]),0.31460170031721874,0.6853982996827813,0.9494791128857498,0.1908201461254392,0.4157250376196954,0.0010888014267615986
tensor([1646200]),0.6000308938174047,0.39996910618259535,0.6268371732215745,0.5197107435212568,0.34642923173043405,0.0011979898160432434
tensor([1294391]),0.5225137158709208,0.4774862841290793,0.7072074014839758,0.505435601454238,0.46187987008660547,0.11723659620323534
tensor([1910447]),0.2961164940855832,0.7038835059144168,0.8004926490811761,0.17323309171533746,0.4117835999427431,0.0007850203806336609
tensor([1740467]),0.3440438616136447,0.6559561383863552,0.5844747266273511,0.330285201953844,0.6297237934246247,0.0496829771121976
tensor([1850524]),5.461740940171235e-05,0.9999453825905983,0.8057229131787793,2.570791042730309e-05,0.47066506100211475,0.0006205773748173549
tensor([754990]),0.8629119661575829,0.13708803384241713,0.5330558915291808,0.4708162902743927,0.07479706165403957,0.19836501600852574
tensor([1938888]),0.5869413793310466,0.41305862066895344,0.49578200509175274,0.5846327996587402,0.41143396313290764,0.002326370405907774
tensor([1862329]),0.5921448040607243,0.4078551959392757,0.7349603078356015,0.3465804178640305,0.23871631274527624,0.0006313047044141928
tensor([355988]),0.4079687823923033,0.5920312176076967,0.6936209983642418,0.2121079684172333,0.3078042836267724,0.3094218171230707
tensor([377515]),0.28596978943295726,0.7140302105670429,0.7446136311964728,0.16169022755736007,0.4037199434889306,0.000759875856950698
tensor([1778006]),0.2150307145034417,0.7849692854965583,0.7309888643717988,0.07468426318122003,0.27263478541927494,0.0006842949052898728
tensor([1736786]),0.40777719615226277,0.5922228038477373,0.6074235230236151,0.27263769405332366,0.3959570597139312,0.0010159826752693668
tensor([1490240]),0.7037469668814326,0.2962530331185674,0.7343569997726318,0.41173419317397486,0.17332579649606789,0.1747581488466341
tensor([1003302]),0.0007112639148564991,0.9992887360851435,0.6818721703347048,0.0002286673681207648,0.3212657362484321,0.07562563392632571
tensor([1577401]),0.6185897766149283,0.3814102233850717,0.7989426633517394,0.2811384397694266,0.1733444023297164,0.002056819727870751
tensor([1000819]),0.45914701874484043,0.5408529812551597,0.6827209788306634,0.2727611187096747,0.3212994056411432,0.00025275628465815103
tensor([281957]),0.5000692602612842,0.49993073973871577,0.34823872175394666,0.4038096318099228,0.4036977754618896,0.2131762317144601
tensor([1948895]),0.44788560846203135,0.5521143915379687,0.6269471140198555,0.28085503852004406,0.3462136442278925,0.06687254638153028
tensor([157545]),0.3519277353254085,0.6480722646745916,0.8684382795985464,0.2994830365089653,0.5514957481896876,0.0007763949226262667
tensor([663590]),0.3581079815620885,0.6418920184379114,0.7106328360624763,0.3196727499899631,0.5729986409003804,0.10854090828109131
tensor([1837449]),0.5000133856010083,0.4999866143989916,0.6079659979091552,0.19797023916500048,0.19795963964623037,0.07509633115719727
tensor([1253938]),0.4132405644909725,0.5867594355090275,0.422800693907482,0.3659836145158903,0.5196593885293381,0.21451137057860814
tensor([1651376]),0.4999372841838057,0.5000627158161943,0.714306607698282,0.24961709162291723,0.24967971923694987,0.05942491803147654
tensor([478090]),0.5793746625535234,0.4206253374464767,0.9736118892350445,0.23869480309956168,0.173292152021229,0.0006955167640549931
tensor([586236]),0.36689421847502834,0.6331057815249717,0.897227670308401,0.1910016879488346,0.32958893008466983,0.27792424582772934
tensor([850997]),0.5674427207175966,0.43255727928240334,0.5974099035101235,0.4039012091781812,0.3078908262670909,0.05972042178482395
tensor([325809]),0.6330688529923105,0.3669311470076894,0.6691217407396648,0.41175701276329424,0.23865725231554002,0.17463913247081053
tensor([1510709]),0.5482687060313781,0.45173129396862177,0.8613964173900466,0.30578065691663314,0.25193977022577047,0.001455081414253101
tensor([1935693]),0.44211578676668456,0.5578842132333154,0.5397346433754893,0.3658741776706744,0.4616786684885044,0.15566757799665054
tensor([1347580]),0.21506778247294575,0.7849322175270542,0.7311881738830421,0.07473288731484246,0.2727523866556715,0.0003187600240268651
